Tipo,Subject,LOCATION,Country,FREQUENCY,Frequency,TIME,Time,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period Code,Reference Period,Value,Flag Codes,Flags
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2013-09,Sep-2013,PC,Percentage,0,Units,,,0.2232,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2013-10,Oct-2013,PC,Percentage,0,Units,,,0.2258,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2013-11,Nov-2013,PC,Percentage,0,Units,,,0.2234,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2013-12,Dec-2013,PC,Percentage,0,Units,,,0.2735,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-01,Jan-2014,PC,Percentage,0,Units,,,292,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-02,Feb-2014,PC,Percentage,0,Units,,,0.2881,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-03,Mar-2014,PC,Percentage,0,Units,,,0.3053,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-04,Apr-2014,PC,Percentage,0,Units,,,0.3297,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-05,May-2014,PC,Percentage,0,Units,,,0.3246,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-06,Jun-2014,PC,Percentage,0,Units,,,0.2414,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-07,Jul-2014,PC,Percentage,0,Units,,,205,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-08,Aug-2014,PC,Percentage,0,Units,,,0.1916,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-09,Sep-2014,PC,Percentage,0,Units,,,0.0971,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-10,Oct-2014,PC,Percentage,0,Units,,,0.0826,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-11,Nov-2014,PC,Percentage,0,Units,,,0.0809,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2014-12,Dec-2014,PC,Percentage,0,Units,,,0.0809,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,0.0627,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-02,Feb-2015,PC,Percentage,0,Units,,,0.0482,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-03,Mar-2015,PC,Percentage,0,Units,,,0.0272,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,0.0047,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-05,May-2015,PC,Percentage,0,Units,,,-0.0104,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-06,Jun-2015,PC,Percentage,0,Units,,,-0.0139,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-07,Jul-2015,PC,Percentage,0,Units,,,-0.0187,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,-0.0277,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-09,Sep-2015,PC,Percentage,0,Units,,,-37,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-10,Oct-2015,PC,Percentage,0,Units,,,-0.0536,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-11,Nov-2015,PC,Percentage,0,Units,,,-0.0876,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,-0.1263,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,-0.1461,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,,,-0.1836,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,,,-0.2285,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,-0.2492,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,,,-0.2572,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,,,-0.2679,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,,,-0.2945,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,-0.2982,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,,,-0.3016,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-10,Oct-2016,PC,Percentage,0,Units,,,-309,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-11,Nov-2016,PC,Percentage,0,Units,,,-0.3127,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,-0.3158,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,-0.3255,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,-0.3286,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,-0.3293,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,-0.3304,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,-0.3295,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,-0.33,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,-0.3304,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,-0.3291,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,-0.3294,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,-0.3295,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,-329,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,-0.3279,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,-0.3285,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2018-02,Feb-2018,PC,Percentage,0,Units,,,-0.3285,,
IR3TIB,"Short-term interest rates, Per cent per annum",SVK,Slovak Republic,M,Monthly,2018-03,Mar-2018,PC,Percentage,0,Units,,,-0.3279,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-01,Jan-2007,PC,Percentage,0,Units,,,4.072454,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-02,Feb-2007,PC,Percentage,0,Units,,,4.1108,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-03,Mar-2007,PC,Percentage,0,Units,,,4.008682,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-04,Apr-2007,PC,Percentage,0,Units,,,4.208737,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-05,May-2007,PC,Percentage,0,Units,,,4.336286,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-06,Jun-2007,PC,Percentage,0,Units,,,4.620286,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-07,Jul-2007,PC,Percentage,0,Units,,,4.596227,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-08,Aug-2007,PC,Percentage,0,Units,,,4.39813,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-09,Sep-2007,PC,Percentage,0,Units,,,4354,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-10,Oct-2007,PC,Percentage,0,Units,,,4.378348,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-11,Nov-2007,PC,Percentage,0,Units,,,4.247864,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2007-12,Dec-2007,PC,Percentage,0,Units,,,4.347706,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-01,Jan-2008,PC,Percentage,0,Units,,,4.182727,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-02,Feb-2008,PC,Percentage,0,Units,,,4.144095,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-03,Mar-2008,PC,Percentage,0,Units,,,4.117631,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-04,Apr-2008,PC,Percentage,0,Units,,,4.310273,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-05,May-2008,PC,Percentage,0,Units,,,4.42215,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-06,Jun-2008,PC,Percentage,0,Units,,,4.791619,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-07,Jul-2008,PC,Percentage,0,Units,,,4.797863,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-08,Aug-2008,PC,Percentage,0,Units,,,4.559118,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-09,Sep-2008,PC,Percentage,0,Units,,,4.568333,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-10,Oct-2008,PC,Percentage,0,Units,,,4466,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-11,Nov-2008,PC,Percentage,0,Units,,,4.1468,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2008-12,Dec-2008,PC,Percentage,0,Units,,,3.858176,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-01,Jan-2009,PC,Percentage,0,Units,,,4.145842,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-02,Feb-2009,PC,Percentage,0,Units,,,4.23355,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-03,Mar-2009,PC,Percentage,0,Units,,,4.058762,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-04,Apr-2009,PC,Percentage,0,Units,,,4.00575,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-05,May-2009,PC,Percentage,0,Units,,,4.05425,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-06,Jun-2009,PC,Percentage,0,Units,,,4.235045,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-07,Jul-2009,PC,Percentage,0,Units,,,4.011957,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-08,Aug-2009,PC,Percentage,0,Units,,,3.778381,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-09,Sep-2009,PC,Percentage,0,Units,,,3.803227,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-10,Oct-2009,PC,Percentage,0,Units,,,3.771091,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-11,Nov-2009,PC,Percentage,0,Units,,,3.789524,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2009-12,Dec-2009,PC,Percentage,0,Units,,,3.8042,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-01,Jan-2010,PC,Percentage,0,Units,,,3.98865,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-02,Feb-2010,PC,Percentage,0,Units,,,3.9781,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-03,Mar-2010,PC,Percentage,0,Units,,,3.830478,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-04,Apr-2010,PC,Percentage,0,Units,,,3.901421,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-05,May-2010,PC,Percentage,0,Units,,,4.084143,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-06,Jun-2010,PC,Percentage,0,Units,,,4.5555,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-07,Jul-2010,PC,Percentage,0,Units,,,4.433091,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-08,Aug-2010,PC,Percentage,0,Units,,,4.037182,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-09,Sep-2010,PC,Percentage,0,Units,,,4.094636,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-10,Oct-2010,PC,Percentage,0,Units,,,4.036524,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-11,Nov-2010,PC,Percentage,0,Units,,,4.685905,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2010-12,Dec-2010,PC,Percentage,0,Units,,,5.374381,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-01,Jan-2011,PC,Percentage,0,Units,,,5.379333,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-02,Feb-2011,PC,Percentage,0,Units,,,5.2578,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-03,Mar-2011,PC,Percentage,0,Units,,,5.249435,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-04,Apr-2011,PC,Percentage,0,Units,,,5.328737,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-05,May-2011,PC,Percentage,0,Units,,,5.322182,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-06,Jun-2011,PC,Percentage,0,Units,,,5.479864,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-07,Jul-2011,PC,Percentage,0,Units,,,5.824857,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-08,Aug-2011,PC,Percentage,0,Units,,,5.252348,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-09,Sep-2011,PC,Percentage,0,Units,,,5.200227,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-10,Oct-2011,PC,Percentage,0,Units,,,5.251333,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-11,Nov-2011,PC,Percentage,0,Units,,,6.192091,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2011-12,Dec-2011,PC,Percentage,0,Units,,,5.504524,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-01,Jan-2012,PC,Percentage,0,Units,,,5.399286,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-02,Feb-2012,PC,Percentage,0,Units,,,5.111095,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-03,Mar-2012,PC,Percentage,0,Units,,,5.169727,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-04,Apr-2012,PC,Percentage,0,Units,,,5.79,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-05,May-2012,PC,Percentage,0,Units,,,6.125546,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-06,Jun-2012,PC,Percentage,0,Units,,,6.589381,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-07,Jul-2012,PC,Percentage,0,Units,,,6795,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-08,Aug-2012,PC,Percentage,0,Units,,,6.581285,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-09,Sep-2012,PC,Percentage,0,Units,,,5.9205,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-10,Oct-2012,PC,Percentage,0,Units,,,5.646591,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-11,Nov-2012,PC,Percentage,0,Units,,,5.690091,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2012-12,Dec-2012,PC,Percentage,0,Units,,,5.339944,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-01,Jan-2013,PC,Percentage,0,Units,,,5.050273,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-02,Feb-2013,PC,Percentage,0,Units,,,5.2183,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-03,Mar-2013,PC,Percentage,0,Units,,,4.92135,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-04,Apr-2013,PC,Percentage,0,Units,,,4.591095,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-05,May-2013,PC,Percentage,0,Units,,,4.246318,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-06,Jun-2013,PC,Percentage,0,Units,,,4.6707,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-07,Jul-2013,PC,Percentage,0,Units,,,4.660174,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-08,Aug-2013,PC,Percentage,0,Units,,,4.507182,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-09,Sep-2013,PC,Percentage,0,Units,,,4.416905,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-10,Oct-2013,PC,Percentage,0,Units,,,4.216348,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-11,Nov-2013,PC,Percentage,0,Units,,,4.10635,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2013-12,Dec-2013,PC,Percentage,0,Units,,,4.13855,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-01,Jan-2014,PC,Percentage,0,Units,,,3785,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-02,Feb-2014,PC,Percentage,0,Units,,,3.56125,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-03,Mar-2014,PC,Percentage,0,Units,,,3312,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-04,Apr-2014,PC,Percentage,0,Units,,,3.10415,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-05,May-2014,PC,Percentage,0,Units,,,2.933429,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-06,Jun-2014,PC,Percentage,0,Units,,,2.712476,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-07,Jul-2014,PC,Percentage,0,Units,,,2671,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-08,Aug-2014,PC,Percentage,0,Units,,,2.4194,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-09,Sep-2014,PC,Percentage,0,Units,,,2.196045,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-10,Oct-2014,PC,Percentage,0,Units,,,2.111304,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-11,Nov-2014,PC,Percentage,0,Units,,,2.07055,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2014-12,Dec-2014,PC,Percentage,0,Units,,,1.785368,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-01,Jan-2015,PC,Percentage,0,Units,,,1.542095,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-02,Feb-2015,PC,Percentage,0,Units,,,1.5131,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-03,Mar-2015,PC,Percentage,0,Units,,,1.225818,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-04,Apr-2015,PC,Percentage,0,Units,,,1.31275,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-05,May-2015,PC,Percentage,0,Units,,,1.770632,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-06,Jun-2015,PC,Percentage,0,Units,,,2.233954,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-07,Jul-2015,PC,Percentage,0,Units,,,2.100696,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-08,Aug-2015,PC,Percentage,0,Units,,,1.949762,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-09,Sep-2015,PC,Percentage,0,Units,,,2.030773,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-10,Oct-2015,PC,Percentage,0,Units,,,1.728182,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-11,Nov-2015,PC,Percentage,0,Units,,,1.727667,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2015-12,Dec-2015,PC,Percentage,0,Units,,,1.685619,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-01,Jan-2016,PC,Percentage,0,Units,,,1.72795,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-02,Feb-2016,PC,Percentage,0,Units,,,1.723524,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-03,Mar-2016,PC,Percentage,0,Units,,,1.550762,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-04,Apr-2016,PC,Percentage,0,Units,,,1.513524,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-05,May-2016,PC,Percentage,0,Units,,,1.5665,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-06,Jun-2016,PC,Percentage,0,Units,,,1.479955,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-07,Jul-2016,PC,Percentage,0,Units,,,1.169095,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-08,Aug-2016,PC,Percentage,0,Units,,,1.014304,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-09,Sep-2016,PC,Percentage,0,Units,,,1.040909,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-10,Oct-2016,PC,Percentage,0,Units,,,1.072619,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-11,Nov-2016,PC,Percentage,0,Units,,,1.423818,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2016-12,Dec-2016,PC,Percentage,0,Units,,,1.436667,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-01,Jan-2017,PC,Percentage,0,Units,,,1.466318,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-02,Feb-2017,PC,Percentage,0,Units,,,1703,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-03,Mar-2017,PC,Percentage,0,Units,,,1.717522,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-04,Apr-2017,PC,Percentage,0,Units,,,1.617778,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-05,May-2017,PC,Percentage,0,Units,,,1.568409,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-06,Jun-2017,PC,Percentage,0,Units,,,1.452318,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-07,Jul-2017,PC,Percentage,0,Units,,,1.59781,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-08,Aug-2017,PC,Percentage,0,Units,,,1.484864,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-09,Sep-2017,PC,Percentage,0,Units,,,1.541286,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-10,Oct-2017,PC,Percentage,0,Units,,,1.614682,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-11,Nov-2017,PC,Percentage,0,Units,,,1.488773,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2017-12,Dec-2017,PC,Percentage,0,Units,,,1.441632,,
IRLT,"Long-term interest rates, Per cent per annum",ESP,Spain,M,Monthly,2018-01,Jan-2018,PC,Percentage,0,Units,,,1.473864,,
